date,season,year,month,holiday,weekday,workingday,weather_situation,temperature,humidity,casual,registered,total,Usage_Category,month_group
2012-08-06,Fall,1,Aug,0,Mon,1,Misty/Cloudy,0.7525,0.654167,1233,5780,7013,Very High,Q3 (Jul-Sep)
2012-08-07,Fall,1,Aug,0,Tue,1,Misty/Cloudy,0.735833,0.70375,1278,5995,7273,Very High,Q3 (Jul-Sep)
2012-08-08,Fall,1,Aug,0,Wed,1,Misty/Cloudy,0.75,0.672917,1263,6271,7534,Very High,Q3 (Jul-Sep)
2012-08-09,Fall,1,Aug,0,Thu,1,Clear/Partly Cloudy,0.755833,0.620417,1196,6090,7286,Very High,Q3 (Jul-Sep)
2012-08-10,Fall,1,Aug,0,Fri,1,Misty/Cloudy,0.715833,0.715833,1065,4721,5786,Very High,Q3 (Jul-Sep)
2012-08-11,Fall,1,Aug,0,Sat,0,Misty/Cloudy,0.6925,0.732917,2247,4052,6299,Very High,Q3 (Jul-Sep)
2012-08-12,Fall,1,Aug,0,Sun,0,Clear/Partly Cloudy,0.700833,0.530417,2182,4362,6544,Very High,Q3 (Jul-Sep)
2012-08-13,Fall,1,Aug,0,Mon,1,Clear/Partly Cloudy,0.720833,0.545417,1207,5676,6883,Very High,Q3 (Jul-Sep)
2012-08-14,Fall,1,Aug,0,Tue,1,Clear/Partly Cloudy,0.726667,0.686667,1128,5656,6784,Very High,Q3 (Jul-Sep)
2012-08-15,Fall,1,Aug,0,Wed,1,Clear/Partly Cloudy,0.706667,0.619583,1198,6149,7347,Very High,Q3 (Jul-Sep)
2012-08-16,Fall,1,Aug,0,Thu,1,Clear/Partly Cloudy,0.719167,0.519167,1338,6267,7605,Very High,Q3 (Jul-Sep)
2012-08-17,Fall,1,Aug,0,Fri,1,Clear/Partly Cloudy,0.723333,0.570833,1483,5665,7148,Very High,Q3 (Jul-Sep)
2012-08-18,Fall,1,Aug,0,Sat,0,Clear/Partly Cloudy,0.678333,0.603333,2827,5038,7865,Very High,Q3 (Jul-Sep)
2012-08-19,Fall,1,Aug,0,Sun,0,Misty/Cloudy,0.635833,0.711667,1208,3341,4549,Very High,Q3 (Jul-Sep)
2012-08-20,Fall,1,Aug,0,Mon,1,Misty/Cloudy,0.635833,0.734167,1026,5504,6530,Very High,Q3 (Jul-Sep)
2012-08-21,Fall,1,Aug,0,Tue,1,Clear/Partly Cloudy,0.649167,0.67375,1081,5925,7006,Very High,Q3 (Jul-Sep)
2012-08-22,Fall,1,Aug,0,Wed,1,Clear/Partly Cloudy,0.6675,0.677083,1094,6281,7375,Very High,Q3 (Jul-Sep)
2012-08-23,Fall,1,Aug,0,Thu,1,Clear/Partly Cloudy,0.695833,0.635833,1363,6402,7765,Very High,Q3 (Jul-Sep)
2012-08-24,Fall,1,Aug,0,Fri,1,Misty/Cloudy,0.7025,0.615,1325,6257,7582,Very High,Q3 (Jul-Sep)
2012-08-25,Fall,1,Aug,0,Sat,0,Misty/Cloudy,0.661667,0.712917,1829,4224,6053,Very High,Q3 (Jul-Sep)
2012-08-26,Fall,1,Aug,0,Sun,0,Misty/Cloudy,0.653333,0.845833,1483,3772,5255,Very High,Q3 (Jul-Sep)
2012-08-27,Fall,1,Aug,0,Mon,1,Clear/Partly Cloudy,0.703333,0.730417,989,5928,6917,Very High,Q3 (Jul-Sep)
2012-08-28,Fall,1,Aug,0,Tue,1,Clear/Partly Cloudy,0.728333,0.62,935,6105,7040,Very High,Q3 (Jul-Sep)
2012-08-29,Fall,1,Aug,0,Wed,1,Clear/Partly Cloudy,0.685,0.552083,1177,6520,7697,Very High,Q3 (Jul-Sep)
2012-08-30,Fall,1,Aug,0,Thu,1,Clear/Partly Cloudy,0.706667,0.590417,1172,6541,7713,Very High,Q3 (Jul-Sep)
2012-08-31,Fall,1,Aug,0,Fri,1,Clear/Partly Cloudy,0.764167,0.5875,1433,5917,7350,Very High,Q3 (Jul-Sep)
2012-09-01,Fall,1,Sep,0,Sat,0,Misty/Cloudy,0.753333,0.638333,2352,3788,6140,Very High,Q3 (Jul-Sep)
2012-09-02,Fall,1,Sep,0,Sun,0,Misty/Cloudy,0.696667,0.815,2613,3197,5810,Very High,Q3 (Jul-Sep)
2012-09-03,Fall,1,Sep,1,Mon,0,Clear/Partly Cloudy,0.7075,0.790833,1965,4069,6034,Very High,Q3 (Jul-Sep)
2012-09-04,Fall,1,Sep,0,Tue,1,Clear/Partly Cloudy,0.725833,0.755,867,5997,6864,Very High,Q3 (Jul-Sep)
2012-09-05,Fall,1,Sep,0,Wed,1,Clear/Partly Cloudy,0.736667,0.74125,832,6280,7112,Very High,Q3 (Jul-Sep)
2012-09-06,Fall,1,Sep,0,Thu,1,Misty/Cloudy,0.696667,0.810417,611,5592,6203,Very High,Q3 (Jul-Sep)
2012-09-07,Fall,1,Sep,0,Fri,1,Clear/Partly Cloudy,0.703333,0.73625,1045,6459,7504,Very High,Q3 (Jul-Sep)
2012-09-08,Fall,1,Sep,0,Sat,0,Misty/Cloudy,0.659167,0.799167,1557,4419,5976,Very High,Q3 (Jul-Sep)
2012-09-09,Fall,1,Sep,0,Sun,0,Clear/Partly Cloudy,0.61,0.5475,2570,5657,8227,Very High,Q3 (Jul-Sep)
2012-09-10,Fall,1,Sep,0,Mon,1,Clear/Partly Cloudy,0.583333,0.50375,1118,6407,7525,Very High,Q3 (Jul-Sep)
2012-09-11,Fall,1,Sep,0,Tue,1,Clear/Partly Cloudy,0.5775,0.52,1070,6697,7767,Very High,Q3 (Jul-Sep)
2012-09-12,Fall,1,Sep,0,Wed,1,Clear/Partly Cloudy,0.599167,0.577083,1050,6820,7870,Very High,Q3 (Jul-Sep)
2012-09-13,Fall,1,Sep,0,Thu,1,Clear/Partly Cloudy,0.6125,0.637083,1054,6750,7804,Very High,Q3 (Jul-Sep)
2012-09-14,Fall,1,Sep,0,Fri,1,Clear/Partly Cloudy,0.633333,0.6725,1379,6630,8009,Very High,Q3 (Jul-Sep)
2012-09-15,Fall,1,Sep,0,Sat,0,Clear/Partly Cloudy,0.608333,0.501667,3160,5554,8714,Very High,Q3 (Jul-Sep)
2012-09-16,Fall,1,Sep,0,Sun,0,Clear/Partly Cloudy,0.58,0.57,2166,5167,7333,Very High,Q3 (Jul-Sep)
2012-09-17,Fall,1,Sep,0,Mon,1,Misty/Cloudy,0.580833,0.734583,1022,5847,6869,Very High,Q3 (Jul-Sep)
2012-09-18,Fall,1,Sep,0,Tue,1,Misty/Cloudy,0.623333,0.8725,371,3702,4073,Very High,Q3 (Jul-Sep)
2012-09-19,Fall,1,Sep,0,Wed,1,Clear/Partly Cloudy,0.5525,0.536667,788,6803,7591,Very High,Q3 (Jul-Sep)
2012-09-20,Fall,1,Sep,0,Thu,1,Clear/Partly Cloudy,0.546667,0.618333,939,6781,7720,Very High,Q3 (Jul-Sep)
2012-09-21,Fall,1,Sep,0,Fri,1,Clear/Partly Cloudy,0.599167,0.66875,1250,6917,8167,Very High,Q3 (Jul-Sep)
2012-09-22,Fall,1,Sep,0,Sat,0,Clear/Partly Cloudy,0.65,0.646667,2512,5883,8395,Very High,Q3 (Jul-Sep)
2012-09-23,Winter,1,Sep,0,Sun,0,Clear/Partly Cloudy,0.529167,0.467083,2454,5453,7907,Very High,Q3 (Jul-Sep)
2012-09-24,Winter,1,Sep,0,Mon,1,Clear/Partly Cloudy,0.514167,0.492917,1001,6435,7436,Very High,Q3 (Jul-Sep)
2012-09-25,Winter,1,Sep,0,Tue,1,Clear/Partly Cloudy,0.55,0.57,845,6693,7538,Very High,Q3 (Jul-Sep)
2012-09-26,Winter,1,Sep,0,Wed,1,Clear/Partly Cloudy,0.635,0.630833,787,6946,7733,Very High,Q3 (Jul-Sep)
2012-09-27,Winter,1,Sep,0,Thu,1,Misty/Cloudy,0.65,0.690833,751,6642,7393,Very High,Q3 (Jul-Sep)
2012-09-28,Winter,1,Sep,0,Fri,1,Misty/Cloudy,0.619167,0.69,1045,6370,7415,Very High,Q3 (Jul-Sep)
2012-09-29,Winter,1,Sep,0,Sat,0,Clear/Partly Cloudy,0.5425,0.542917,2589,5966,8555,Very High,Q3 (Jul-Sep)
2012-09-30,Winter,1,Sep,0,Sun,0,Clear/Partly Cloudy,0.526667,0.583333,2015,4874,6889,Very High,Q3 (Jul-Sep)
2012-10-01,Winter,1,Oct,0,Mon,1,Misty/Cloudy,0.520833,0.649167,763,6015,6778,Very High,Q4 (Oct-Dec)
2012-10-02,Winter,1,Oct,0,Tue,1,Light Snow/Rain,0.590833,0.871667,315,4324,4639,Very High,Q4 (Oct-Dec)
2012-10-03,Winter,1,Oct,0,Wed,1,Misty/Cloudy,0.6575,0.79375,728,6844,7572,Very High,Q4 (Oct-Dec)
2012-10-04,Winter,1,Oct,0,Thu,1,Misty/Cloudy,0.6575,0.722917,891,6437,7328,Very High,Q4 (Oct-Dec)
2012-10-05,Winter,1,Oct,0,Fri,1,Clear/Partly Cloudy,0.615,0.6275,1516,6640,8156,Very High,Q4 (Oct-Dec)
2012-10-06,Winter,1,Oct,0,Sat,0,Clear/Partly Cloudy,0.554167,0.664167,3031,4934,7965,Very High,Q4 (Oct-Dec)
2012-10-07,Winter,1,Oct,0,Sun,0,Misty/Cloudy,0.415833,0.708333,781,2729,3510,Very High,Q4 (Oct-Dec)
2012-10-08,Winter,1,Oct,1,Mon,0,Misty/Cloudy,0.383333,0.709583,874,4604,5478,Very High,Q4 (Oct-Dec)
2012-10-09,Winter,1,Oct,0,Tue,1,Misty/Cloudy,0.446667,0.761667,601,5791,6392,Very High,Q4 (Oct-Dec)
2012-10-10,Winter,1,Oct,0,Wed,1,Clear/Partly Cloudy,0.514167,0.630833,780,6911,7691,Very High,Q4 (Oct-Dec)
2012-10-11,Winter,1,Oct,0,Thu,1,Clear/Partly Cloudy,0.435,0.463333,834,6736,7570,Very High,Q4 (Oct-Dec)
2012-10-12,Winter,1,Oct,0,Fri,1,Clear/Partly Cloudy,0.4375,0.539167,1060,6222,7282,Very High,Q4 (Oct-Dec)
2012-10-13,Winter,1,Oct,0,Sat,0,Clear/Partly Cloudy,0.393333,0.494583,2252,4857,7109,Very High,Q4 (Oct-Dec)
2012-10-14,Winter,1,Oct,0,Sun,0,Clear/Partly Cloudy,0.521667,0.640417,2080,4559,6639,Very High,Q4 (Oct-Dec)
2012-10-15,Winter,1,Oct,0,Mon,1,Misty/Cloudy,0.561667,0.7075,760,5115,5875,Very High,Q4 (Oct-Dec)
2012-10-16,Winter,1,Oct,0,Tue,1,Clear/Partly Cloudy,0.468333,0.558333,922,6612,7534,Very High,Q4 (Oct-Dec)
2012-10-17,Winter,1,Oct,0,Wed,1,Clear/Partly Cloudy,0.455833,0.692917,979,6482,7461,Very High,Q4 (Oct-Dec)
2012-10-18,Winter,1,Oct,0,Thu,1,Misty/Cloudy,0.5225,0.728333,1008,6501,7509,Very High,Q4 (Oct-Dec)
2012-10-19,Winter,1,Oct,0,Fri,1,Misty/Cloudy,0.563333,0.815,753,4671,5424,Very High,Q4 (Oct-Dec)
2012-10-20,Winter,1,Oct,0,Sat,0,Clear/Partly Cloudy,0.484167,0.572917,2806,5284,8090,Very High,Q4 (Oct-Dec)
2012-10-21,Winter,1,Oct,0,Sun,0,Clear/Partly Cloudy,0.464167,0.51,2132,4692,6824,Very High,Q4 (Oct-Dec)
2012-10-22,Winter,1,Oct,0,Mon,1,Clear/Partly Cloudy,0.4875,0.568333,830,6228,7058,Very High,Q4 (Oct-Dec)
2012-10-23,Winter,1,Oct,0,Tue,1,Clear/Partly Cloudy,0.544167,0.641667,841,6625,7466,Very High,Q4 (Oct-Dec)
2012-10-24,Winter,1,Oct,0,Wed,1,Clear/Partly Cloudy,0.5875,0.63625,795,6898,7693,Very High,Q4 (Oct-Dec)
2012-10-25,Winter,1,Oct,0,Thu,1,Misty/Cloudy,0.55,0.800417,875,6484,7359,Very High,Q4 (Oct-Dec)
2012-10-26,Winter,1,Oct,0,Fri,1,Misty/Cloudy,0.545833,0.807083,1182,6262,7444,Very High,Q4 (Oct-Dec)
2012-10-27,Winter,1,Oct,0,Sat,0,Misty/Cloudy,0.53,0.72,2643,5209,7852,Very High,Q4 (Oct-Dec)
2012-10-28,Winter,1,Oct,0,Sun,0,Misty/Cloudy,0.4775,0.694583,998,3461,4459,Very High,Q4 (Oct-Dec)
2012-10-29,Winter,1,Oct,0,Mon,1,Light Snow/Rain,0.44,0.88,2,20,22,Low,Q4 (Oct-Dec)
2012-10-30,Winter,1,Oct,0,Tue,1,Misty/Cloudy,0.318182,0.825455,87,1009,1096,Very High,Q4 (Oct-Dec)
2012-10-31,Winter,1,Oct,0,Wed,1,Misty/Cloudy,0.3575,0.666667,419,5147,5566,Very High,Q4 (Oct-Dec)
2012-11-01,Winter,1,Nov,0,Thu,1,Misty/Cloudy,0.365833,0.581667,466,5520,5986,Very High,Q4 (Oct-Dec)
2012-11-02,Winter,1,Nov,0,Fri,1,Clear/Partly Cloudy,0.355,0.522083,618,5229,5847,Very High,Q4 (Oct-Dec)
2012-11-03,Winter,1,Nov,0,Sat,0,Misty/Cloudy,0.343333,0.49125,1029,4109,5138,Very High,Q4 (Oct-Dec)
2012-11-04,Winter,1,Nov,0,Sun,0,Clear/Partly Cloudy,0.325833,0.532917,1201,3906,5107,Very High,Q4 (Oct-Dec)
2012-11-05,Winter,1,Nov,0,Mon,1,Clear/Partly Cloudy,0.319167,0.494167,378,4881,5259,Very High,Q4 (Oct-Dec)
2012-11-06,Winter,1,Nov,0,Tue,1,Clear/Partly Cloudy,0.280833,0.567083,466,5220,5686,Very High,Q4 (Oct-Dec)
2012-11-07,Winter,1,Nov,0,Wed,1,Misty/Cloudy,0.295833,0.5475,326,4709,5035,Very High,Q4 (Oct-Dec)
2012-11-08,Winter,1,Nov,0,Thu,1,Clear/Partly Cloudy,0.352174,0.333478,340,4975,5315,Very High,Q4 (Oct-Dec)
2012-11-09,Winter,1,Nov,0,Fri,1,Clear/Partly Cloudy,0.361667,0.540833,709,5283,5992,Very High,Q4 (Oct-Dec)
2012-11-10,Winter,1,Nov,0,Sat,0,Clear/Partly Cloudy,0.389167,0.645417,2090,4446,6536,Very High,Q4 (Oct-Dec)
2012-11-11,Winter,1,Nov,0,Sun,0,Clear/Partly Cloudy,0.420833,0.659167,2290,4562,6852,Very High,Q4 (Oct-Dec)
2012-11-12,Winter,1,Nov,1,Mon,0,Clear/Partly Cloudy,0.485,0.741667,1097,5172,6269,Very High,Q4 (Oct-Dec)
2012-11-13,Winter,1,Nov,0,Tue,1,Misty/Cloudy,0.343333,0.662917,327,3767,4094,Very High,Q4 (Oct-Dec)
2012-11-14,Winter,1,Nov,0,Wed,1,Clear/Partly Cloudy,0.289167,0.552083,373,5122,5495,Very High,Q4 (Oct-Dec)
2012-11-15,Winter,1,Nov,0,Thu,1,Misty/Cloudy,0.321667,0.620417,320,5125,5445,Very High,Q4 (Oct-Dec)
2012-11-16,Winter,1,Nov,0,Fri,1,Clear/Partly Cloudy,0.345,0.524583,484,5214,5698,Very High,Q4 (Oct-Dec)
2012-11-17,Winter,1,Nov,0,Sat,0,Clear/Partly Cloudy,0.325,0.545417,1313,4316,5629,Very High,Q4 (Oct-Dec)
2012-11-18,Winter,1,Nov,0,Sun,0,Clear/Partly Cloudy,0.3425,0.692917,922,3747,4669,Very High,Q4 (Oct-Dec)
2012-11-19,Winter,1,Nov,0,Mon,1,Misty/Cloudy,0.380833,0.623333,449,5050,5499,Very High,Q4 (Oct-Dec)
2012-11-20,Winter,1,Nov,0,Tue,1,Misty/Cloudy,0.374167,0.685,534,5100,5634,Very High,Q4 (Oct-Dec)
2012-11-21,Winter,1,Nov,0,Wed,1,Clear/Partly Cloudy,0.353333,0.61375,615,4531,5146,Very High,Q4 (Oct-Dec)
2012-11-22,Winter,1,Nov,1,Thu,0,Clear/Partly Cloudy,0.34,0.580417,955,1470,2425,Very High,Q4 (Oct-Dec)
2012-11-23,Winter,1,Nov,0,Fri,1,Clear/Partly Cloudy,0.368333,0.56875,1603,2307,3910,Very High,Q4 (Oct-Dec)
2012-11-24,Winter,1,Nov,0,Sat,0,Clear/Partly Cloudy,0.278333,0.404583,532,1745,2277,Very High,Q4 (Oct-Dec)
2012-11-25,Winter,1,Nov,0,Sun,0,Clear/Partly Cloudy,0.245833,0.468333,309,2115,2424,Very High,Q4 (Oct-Dec)
2012-11-26,Winter,1,Nov,0,Mon,1,Clear/Partly Cloudy,0.313333,0.535417,337,4750,5087,Very High,Q4 (Oct-Dec)
2012-11-27,Winter,1,Nov,0,Tue,1,Misty/Cloudy,0.291667,0.786667,123,3836,3959,Very High,Q4 (Oct-Dec)
2012-11-28,Winter,1,Nov,0,Wed,1,Clear/Partly Cloudy,0.296667,0.50625,198,5062,5260,Very High,Q4 (Oct-Dec)
2012-11-29,Winter,1,Nov,0,Thu,1,Clear/Partly Cloudy,0.28087,0.555652,243,5080,5323,Very High,Q4 (Oct-Dec)
2012-11-30,Winter,1,Nov,0,Fri,1,Clear/Partly Cloudy,0.298333,0.649583,362,5306,5668,Very High,Q4 (Oct-Dec)
2012-12-01,Winter,1,Dec,0,Sat,0,Misty/Cloudy,0.298333,0.806667,951,4240,5191,Very High,Q4 (Oct-Dec)
2012-12-02,Winter,1,Dec,0,Sun,0,Misty/Cloudy,0.3475,0.823333,892,3757,4649,Very High,Q4 (Oct-Dec)
2012-12-03,Winter,1,Dec,0,Mon,1,Clear/Partly Cloudy,0.4525,0.7675,555,5679,6234,Very High,Q4 (Oct-Dec)
2012-12-04,Winter,1,Dec,0,Tue,1,Clear/Partly Cloudy,0.475833,0.73375,551,6055,6606,Very High,Q4 (Oct-Dec)
2012-12-05,Winter,1,Dec,0,Wed,1,Clear/Partly Cloudy,0.438333,0.485,331,5398,5729,Very High,Q4 (Oct-Dec)
2012-12-06,Winter,1,Dec,0,Thu,1,Clear/Partly Cloudy,0.255833,0.50875,340,5035,5375,Very High,Q4 (Oct-Dec)
2012-12-07,Winter,1,Dec,0,Fri,1,Misty/Cloudy,0.320833,0.764167,349,4659,5008,Very High,Q4 (Oct-Dec)
2012-12-08,Winter,1,Dec,0,Sat,0,Misty/Cloudy,0.381667,0.91125,1153,4429,5582,Very High,Q4 (Oct-Dec)
2012-12-09,Winter,1,Dec,0,Sun,0,Misty/Cloudy,0.384167,0.905417,441,2787,3228,Very High,Q4 (Oct-Dec)
2012-12-10,Winter,1,Dec,0,Mon,1,Misty/Cloudy,0.435833,0.925,329,4841,5170,Very High,Q4 (Oct-Dec)
2012-12-11,Winter,1,Dec,0,Tue,1,Misty/Cloudy,0.353333,0.596667,282,5219,5501,Very High,Q4 (Oct-Dec)
2012-12-12,Winter,1,Dec,0,Wed,1,Misty/Cloudy,0.2975,0.538333,310,5009,5319,Very High,Q4 (Oct-Dec)
2012-12-13,Winter,1,Dec,0,Thu,1,Clear/Partly Cloudy,0.295833,0.485833,425,5107,5532,Very High,Q4 (Oct-Dec)
2012-12-14,Winter,1,Dec,0,Fri,1,Clear/Partly Cloudy,0.281667,0.642917,429,5182,5611,Very High,Q4 (Oct-Dec)
2012-12-15,Winter,1,Dec,0,Sat,0,Clear/Partly Cloudy,0.324167,0.650417,767,4280,5047,Very High,Q4 (Oct-Dec)
2012-12-16,Winter,1,Dec,0,Sun,0,Misty/Cloudy,0.3625,0.83875,538,3248,3786,Very High,Q4 (Oct-Dec)
2012-12-17,Winter,1,Dec,0,Mon,1,Misty/Cloudy,0.393333,0.907083,212,4373,4585,Very High,Q4 (Oct-Dec)
2012-12-18,Winter,1,Dec,0,Tue,1,Clear/Partly Cloudy,0.410833,0.66625,433,5124,5557,Very High,Q4 (Oct-Dec)
2012-12-19,Winter,1,Dec,0,Wed,1,Clear/Partly Cloudy,0.3325,0.625417,333,4934,5267,Very High,Q4 (Oct-Dec)
2012-12-20,Winter,1,Dec,0,Thu,1,Misty/Cloudy,0.33,0.667917,314,3814,4128,Very High,Q4 (Oct-Dec)
2012-12-21,Spring,1,Dec,0,Fri,1,Misty/Cloudy,0.326667,0.556667,221,3402,3623,Very High,Q4 (Oct-Dec)
2012-12-22,Spring,1,Dec,0,Sat,0,Clear/Partly Cloudy,0.265833,0.44125,205,1544,1749,Very High,Q4 (Oct-Dec)
2012-12-23,Spring,1,Dec,0,Sun,0,Clear/Partly Cloudy,0.245833,0.515417,408,1379,1787,Very High,Q4 (Oct-Dec)
2012-12-24,Spring,1,Dec,0,Mon,1,Misty/Cloudy,0.231304,0.791304,174,746,920,Very High,Q4 (Oct-Dec)
2012-12-25,Spring,1,Dec,1,Tue,0,Misty/Cloudy,0.291304,0.734783,440,573,1013,Very High,Q4 (Oct-Dec)
2012-12-26,Spring,1,Dec,0,Wed,1,Light Snow/Rain,0.243333,0.823333,9,432,441,Very High,Q4 (Oct-Dec)
2012-12-27,Spring,1,Dec,0,Thu,1,Misty/Cloudy,0.254167,0.652917,247,1867,2114,Very High,Q4 (Oct-Dec)
2012-12-28,Spring,1,Dec,0,Fri,1,Misty/Cloudy,0.253333,0.59,644,2451,3095,Very High,Q4 (Oct-Dec)
2012-12-29,Spring,1,Dec,0,Sat,0,Misty/Cloudy,0.253333,0.752917,159,1182,1341,Very High,Q4 (Oct-Dec)
2012-12-30,Spring,1,Dec,0,Sun,0,Clear/Partly Cloudy,0.255833,0.483333,364,1432,1796,Very High,Q4 (Oct-Dec)
2012-12-31,Spring,1,Dec,0,Mon,1,Misty/Cloudy,0.215833,0.5775,439,2290,2729,Very High,Q4 (Oct-Dec)
